Male_Age,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
18,0.377603926,0.211731025,0.126307735,0.087718836,0.062507421,0.046293487,0.033008351,0.024551774,0.017269357,0.013008088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.255938825,0.280960421,0.157540835,0.093980682,0.06526818,0.046509345,0.034445186,0.024560232,0.018268022,0.012849458,0.009678813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.175299127,0.211072973,0.231708304,0.129924064,0.07750595,0.053826725,0.038356297,0.028406975,0.020254845,0.015065654,0.010596959,0.007982126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.12545488,0.153306996,0.184592838,0.202639367,0.113624457,0.06778245,0.0470739,0.033544313,0.024843181,0.017713776,0.013175594,0.009267519,0.006980729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.091630545,0.113959381,0.139259393,0.167678496,0.184071411,0.103212986,0.061571508,0.042760493,0.030470629,0.022566787,0.016090653,0.011968307,0.008418331,0.006341081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.067211365,0.085471931,0.106300015,0.129899579,0.156408595,0.17169972,0.0962759,0.057433202,0.039886502,0.028422656,0.021050043,0.015009178,0.011163901,0.007852524,0.005914888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.050467652,0.063819365,0.081158364,0.100935303,0.123343852,0.148515021,0.163034439,0.091417081,0.054534684,0.037873524,0.026988232,0.019987696,0.0142517,0.010600485,0.007456225,0.005616378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.038538843,0.048522687,0.06135984,0.078030614,0.097045373,0.118590323,0.142791424,0.15675128,0.087893973,0.05243298,0.036413922,0.025948136,0.019217394,0.013702456,0.010191954,0.007168871,0.005399929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.028765499,0.037430254,0.047126908,0.059594794,0.075786025,0.094253815,0.115179013,0.138683957,0.152242251,0.085365659,0.050924719,0.035366457,0.025201725,0.018664596,0.013308298,0.009898778,0.006962655,0.005244597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.022248688,0.028125504,0.03659748,0.046078396,0.058268888,0.074099885,0.092156791,0.112616431,0.135598421,0.148855061,0.083466385,0.049791711,0.0345796,0.02464102,0.018249333,0.013012206,0.009678543,0.006807745,0.005127912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,0.022248688,0.028125504,0.03659748,0.046078396,0.058268888,0.074099885,0.092156791,0.112616431,0.135598421,0.148855061,0.083466385,0.049791711,0.0345796,0.02464102,0.018249333,0.013012206,0.009678543,0.006807745,0.005127912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,0.022248688,0.028125504,0.03659748,0.046078396,0.058268888,0.074099885,0.092156791,0.112616431,0.135598421,0.148855061,0.083466385,0.049791711,0.0345796,0.02464102,0.018249333,0.013012206,0.009678543,0.006807745,0.005127912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,0.022248688,0.028125504,0.03659748,0.046078396,0.058268888,0.074099885,0.092156791,0.112616431,0.135598421,0.148855061,0.083466385,0.049791711,0.0345796,0.02464102,0.018249333,0.013012206,0.009678543,0.006807745,0.005127912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
